165989.370000  ,  153997.110000
173117.090000  ,  175508.160000
153701.740000  ,  143519.860000
171464.090000  ,  184891.070000
163576.770000  ,  189260.070000
192431.720000  ,  161026.090000
190663.440000  ,  150766.420000
156057.480000  ,  134239.130000
149590.950000  ,  195543.000000
172449.250000  ,  207809.300000
199770.970000  ,  128229.750000
214183.240000  ,  123075.660000
101467.640000  ,  170150.650000
112992.580000  ,  205002.080000
227741.650000  ,  187898.980000
97714.630000  ,  136121.230000
132795.740000  ,  96595.040000
213864.720000  ,  215679.930000
170771.230000  ,  237721.910000
88132.050000  ,  188589.380000
222613.720000  ,  102926.620000
180666.180000  ,  244222.530000
204452.570000  ,  87361.060000
84535.610000  ,  124823.500000
154781.310000  ,  73580.270000
83418.780000  ,  122160.280000
95943.520000  ,  225298.020000
155211.590000  ,  263555.140000
260883.550000  ,  199093.700000
187082.290000  ,  60950.550000
219282.190000  ,  250525.520000
76396.010000  ,  217693.950000
263678.790000  ,  129126.610000
224799.040000  ,  75190.770000
182858.480000  ,  266600.540000
230318.550000  ,  73839.250000
56671.980000  ,  189663.240000
251770.240000  ,  232029.790000
203246.270000  ,  57009.190000
124740.690000  ,  267159.650000
236749.290000  ,  248243.680000
65076.280000  ,  218762.050000
236037.840000  ,  66506.720000
233289.040000  ,  64349.140000
245372.180000  ,  73507.860000
46652.250000  ,  190551.420000
217963.330000  ,  271880.290000
200949.330000  ,  45145.430000
164848.350000  ,  37079.910000
290620.540000  ,  158861.850000
50688.910000  ,  218621.280000
46119.890000  ,  110286.520000
73881.660000  ,  69364.420000
178728.410000  ,  32104.910000
81963.950000  ,  265261.250000
240984.990000  ,  270329.860000
234470.490000  ,  49042.440000
262491.540000  ,  67811.950000
32836.470000  ,  200823.500000
269992.460000  ,  253483.570000
244177.720000  ,  276981.900000
24456.300000  ,  157467.990000
228060.240000  ,  33830.900000
136249.550000  ,  21058.860000
237668.170000  ,  38070.420000
236394.580000  ,  288645.510000
308156.600000  ,  134513.900000
16680.250000  ,  165839.740000
299535.060000  ,  223446.620000
190079.560000  ,  312001.480000
199625.840000  ,  13461.000000
285874.370000  ,  257117.230000
308935.580000  ,  105583.400000
289967.540000  ,  69895.470000
134759.620000  ,  315291.630000
303498.810000  ,  89707.500000
219402.800000  ,  13136.940000
14209.600000  ,  106943.590000
198768.020000  ,  319225.540000
83787.150000  ,  301980.920000
115607.340000  ,  320295.250000
309143.670000  ,  247510.300000
261673.570000  ,  24538.680000
56024.550000  ,  28855.410000
20982.960000  ,  257567.020000
270531.690000  ,  25419.600000
13577.140000  ,  248777.590000
266921.370000  ,  303327.850000
302208.630000  ,  275884.470000
32467.900000  ,  41670.800000
12466.450000  ,  66186.670000
55370.790000  ,  305979.060000
282589.270000  ,  19879.710000
4056.930000  ,  274222.680000
303561.460000  ,  21793.010000
14346.870000  ,  292765.400000
10418.880000  ,  29422.920000
16164.760000  ,  301877.030000
17291.090000  ,  310107.390000
7455.990000  ,  2916.860000
